"";"leto";"spol";"starostne.skupine";"izobrazba";"stevilo.umrlih.izobrazba";"stan";"stevilo.umrlih.stan"
"5771";2019;"M";"85+";"VS";"323";"vdovec/vdova";1014
"5772";2019;"M";"85+";"VS";"323";"razvezan/a";86
"5773";2019;"M";"85+";"neznano";"0";"porocen/a";1134
"5774";2019;"M";"85+";"neznano";"0";"samski/a";94
"5775";2019;"M";"85+";"neznano";"0";"vdovec/vdova";1014
"5776";2019;"M";"85+";"neznano";"0";"razvezan/a";86
"5777";2019;"Z";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"5778";2019;"Z";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"5779";2019;"Z";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"5780";2019;"Z";"0-15";"ni.podatka";"ni.podatka";"samski/a";26
"5781";2019;"Z";"15-19";"brez";"0";"porocen/a";0
"5782";2019;"Z";"15-19";"brez";"0";"vdovec/vdova";0
"5783";2019;"Z";"15-19";"brez";"0";"samski/a";5
"5784";2019;"Z";"15-19";"brez";"0";"razvezan/a";0
"5785";2019;"Z";"15-19";"OS";"5";"porocen/a";0
"5786";2019;"Z";"15-19";"OS";"5";"vdovec/vdova";0
"5787";2019;"Z";"15-19";"OS";"5";"samski/a";5
"5788";2019;"Z";"15-19";"OS";"5";"razvezan/a";0
"5789";2019;"Z";"15-19";"SS";"0";"porocen/a";0
"5790";2019;"Z";"15-19";"SS";"0";"vdovec/vdova";0
"5791";2019;"Z";"15-19";"SS";"0";"samski/a";5
"5792";2019;"Z";"15-19";"SS";"0";"razvezan/a";0
"5793";2019;"Z";"15-19";"VS";"0";"porocen/a";0
"5794";2019;"Z";"15-19";"VS";"0";"vdovec/vdova";0
"5795";2019;"Z";"15-19";"VS";"0";"samski/a";5
"5796";2019;"Z";"15-19";"VS";"0";"razvezan/a";0
"5797";2019;"Z";"15-19";"neznano";"0";"porocen/a";0
"5798";2019;"Z";"15-19";"neznano";"0";"vdovec/vdova";0
"5799";2019;"Z";"15-19";"neznano";"0";"samski/a";5
"5800";2019;"Z";"15-19";"neznano";"0";"razvezan/a";0
"5801";2019;"Z";"20-24";"brez";"0";"vdovec/vdova";0
"5802";2019;"Z";"20-24";"brez";"0";"samski/a";5
"5803";2019;"Z";"20-24";"brez";"0";"porocen/a";0
"5804";2019;"Z";"20-24";"brez";"0";"razvezan/a";0
"5805";2019;"Z";"20-24";"OS";"2";"vdovec/vdova";0
"5806";2019;"Z";"20-24";"OS";"2";"samski/a";5
"5807";2019;"Z";"20-24";"OS";"2";"porocen/a";0
"5808";2019;"Z";"20-24";"OS";"2";"razvezan/a";0
"5809";2019;"Z";"20-24";"SS";"2";"vdovec/vdova";0
"5810";2019;"Z";"20-24";"SS";"2";"samski/a";5
"5811";2019;"Z";"20-24";"SS";"2";"porocen/a";0
"5812";2019;"Z";"20-24";"SS";"2";"razvezan/a";0
"5813";2019;"Z";"20-24";"VS";"1";"vdovec/vdova";0
"5814";2019;"Z";"20-24";"VS";"1";"samski/a";5
"5815";2019;"Z";"20-24";"VS";"1";"porocen/a";0
"5816";2019;"Z";"20-24";"VS";"1";"razvezan/a";0
"5817";2019;"Z";"20-24";"neznano";"0";"vdovec/vdova";0
"5818";2019;"Z";"20-24";"neznano";"0";"samski/a";5
"5819";2019;"Z";"20-24";"neznano";"0";"porocen/a";0
"5820";2019;"Z";"20-24";"neznano";"0";"razvezan/a";0
"5821";2019;"Z";"25-29";"brez";"1";"porocen/a";1
"5822";2019;"Z";"25-29";"brez";"1";"vdovec/vdova";0
"5823";2019;"Z";"25-29";"brez";"1";"samski/a";6
"5824";2019;"Z";"25-29";"brez";"1";"razvezan/a";0
"5825";2019;"Z";"25-29";"OS";"0";"porocen/a";1
"5826";2019;"Z";"25-29";"OS";"0";"vdovec/vdova";0
"5827";2019;"Z";"25-29";"OS";"0";"samski/a";6
"5828";2019;"Z";"25-29";"OS";"0";"razvezan/a";0
"5829";2019;"Z";"25-29";"SS";"2";"porocen/a";1
"5830";2019;"Z";"25-29";"SS";"2";"vdovec/vdova";0
"5831";2019;"Z";"25-29";"SS";"2";"samski/a";6
"5832";2019;"Z";"25-29";"SS";"2";"razvezan/a";0
"5833";2019;"Z";"25-29";"VS";"4";"porocen/a";1
"5834";2019;"Z";"25-29";"VS";"4";"vdovec/vdova";0
"5835";2019;"Z";"25-29";"VS";"4";"samski/a";6
"5836";2019;"Z";"25-29";"VS";"4";"razvezan/a";0
"5837";2019;"Z";"25-29";"neznano";"0";"porocen/a";1
"5838";2019;"Z";"25-29";"neznano";"0";"vdovec/vdova";0
"5839";2019;"Z";"25-29";"neznano";"0";"samski/a";6
"5840";2019;"Z";"25-29";"neznano";"0";"razvezan/a";0
"5841";2019;"Z";"30-34";"brez";"1";"vdovec/vdova";0
"5842";2019;"Z";"30-34";"brez";"1";"razvezan/a";0
"5843";2019;"Z";"30-34";"brez";"1";"samski/a";17
"5844";2019;"Z";"30-34";"brez";"1";"porocen/a";2
"5845";2019;"Z";"30-34";"OS";"3";"vdovec/vdova";0
"5846";2019;"Z";"30-34";"OS";"3";"razvezan/a";0
"5847";2019;"Z";"30-34";"OS";"3";"samski/a";17
"5848";2019;"Z";"30-34";"OS";"3";"porocen/a";2
"5849";2019;"Z";"30-34";"SS";"10";"vdovec/vdova";0
"5850";2019;"Z";"30-34";"SS";"10";"razvezan/a";0
"5851";2019;"Z";"30-34";"SS";"10";"samski/a";17
"5852";2019;"Z";"30-34";"SS";"10";"porocen/a";2
"5853";2019;"Z";"30-34";"VS";"5";"vdovec/vdova";0
"5854";2019;"Z";"30-34";"VS";"5";"razvezan/a";0
"5855";2019;"Z";"30-34";"VS";"5";"samski/a";17
"5856";2019;"Z";"30-34";"VS";"5";"porocen/a";2
"5857";2019;"Z";"30-34";"neznano";"0";"vdovec/vdova";0
"5858";2019;"Z";"30-34";"neznano";"0";"razvezan/a";0
"5859";2019;"Z";"30-34";"neznano";"0";"samski/a";17
"5860";2019;"Z";"30-34";"neznano";"0";"porocen/a";2
"5861";2019;"Z";"35-39";"brez";"1";"razvezan/a";5
"5862";2019;"Z";"35-39";"brez";"1";"samski/a";22
"5863";2019;"Z";"35-39";"brez";"1";"porocen/a";8
"5864";2019;"Z";"35-39";"brez";"1";"vdovec/vdova";0
"5865";2019;"Z";"35-39";"OS";"2";"razvezan/a";5
"5866";2019;"Z";"35-39";"OS";"2";"samski/a";22
"5867";2019;"Z";"35-39";"OS";"2";"porocen/a";8
"5868";2019;"Z";"35-39";"OS";"2";"vdovec/vdova";0
"5869";2019;"Z";"35-39";"SS";"17";"razvezan/a";5
"5870";2019;"Z";"35-39";"SS";"17";"samski/a";22
"5871";2019;"Z";"35-39";"SS";"17";"porocen/a";8
"5872";2019;"Z";"35-39";"SS";"17";"vdovec/vdova";0
"5873";2019;"Z";"35-39";"VS";"15";"razvezan/a";5
"5874";2019;"Z";"35-39";"VS";"15";"samski/a";22
"5875";2019;"Z";"35-39";"VS";"15";"porocen/a";8
"5876";2019;"Z";"35-39";"VS";"15";"vdovec/vdova";0
"5877";2019;"Z";"35-39";"neznano";"0";"razvezan/a";5
"5878";2019;"Z";"35-39";"neznano";"0";"samski/a";22
"5879";2019;"Z";"35-39";"neznano";"0";"porocen/a";8
"5880";2019;"Z";"35-39";"neznano";"0";"vdovec/vdova";0
"5881";2019;"Z";"40-44";"brez";"2";"porocen/a";16
"5882";2019;"Z";"40-44";"brez";"2";"vdovec/vdova";0
"5883";2019;"Z";"40-44";"brez";"2";"razvezan/a";0
"5884";2019;"Z";"40-44";"brez";"2";"samski/a";22
"5885";2019;"Z";"40-44";"OS";"1";"porocen/a";16
"5886";2019;"Z";"40-44";"OS";"1";"vdovec/vdova";0
"5887";2019;"Z";"40-44";"OS";"1";"razvezan/a";0
"5888";2019;"Z";"40-44";"OS";"1";"samski/a";22
"5889";2019;"Z";"40-44";"SS";"27";"porocen/a";16
"5890";2019;"Z";"40-44";"SS";"27";"vdovec/vdova";0
"5891";2019;"Z";"40-44";"SS";"27";"razvezan/a";0
"5892";2019;"Z";"40-44";"SS";"27";"samski/a";22
"5893";2019;"Z";"40-44";"VS";"8";"porocen/a";16
"5894";2019;"Z";"40-44";"VS";"8";"vdovec/vdova";0
"5895";2019;"Z";"40-44";"VS";"8";"razvezan/a";0
"5896";2019;"Z";"40-44";"VS";"8";"samski/a";22
"5897";2019;"Z";"40-44";"neznano";"0";"porocen/a";16
"5898";2019;"Z";"40-44";"neznano";"0";"vdovec/vdova";0
"5899";2019;"Z";"40-44";"neznano";"0";"razvezan/a";0
"5900";2019;"Z";"40-44";"neznano";"0";"samski/a";22
"5901";2019;"Z";"45-49";"brez";"2";"razvezan/a";14
"5902";2019;"Z";"45-49";"brez";"2";"vdovec/vdova";0
"5903";2019;"Z";"45-49";"brez";"2";"samski/a";28
"5904";2019;"Z";"45-49";"brez";"2";"porocen/a";37
"5905";2019;"Z";"45-49";"OS";"12";"razvezan/a";14
"5906";2019;"Z";"45-49";"OS";"12";"vdovec/vdova";0
"5907";2019;"Z";"45-49";"OS";"12";"samski/a";28
"5908";2019;"Z";"45-49";"OS";"12";"porocen/a";37
"5909";2019;"Z";"45-49";"SS";"47";"razvezan/a";14
"5910";2019;"Z";"45-49";"SS";"47";"vdovec/vdova";0
"5911";2019;"Z";"45-49";"SS";"47";"samski/a";28
"5912";2019;"Z";"45-49";"SS";"47";"porocen/a";37
"5913";2019;"Z";"45-49";"VS";"18";"razvezan/a";14
"5914";2019;"Z";"45-49";"VS";"18";"vdovec/vdova";0
"5915";2019;"Z";"45-49";"VS";"18";"samski/a";28
"5916";2019;"Z";"45-49";"VS";"18";"porocen/a";37
"5917";2019;"Z";"45-49";"neznano";"0";"razvezan/a";14
"5918";2019;"Z";"45-49";"neznano";"0";"vdovec/vdova";0
"5919";2019;"Z";"45-49";"neznano";"0";"samski/a";28
"5920";2019;"Z";"45-49";"neznano";"0";"porocen/a";37
"5921";2019;"Z";"50-54";"brez";"9";"porocen/a";74
"5922";2019;"Z";"50-54";"brez";"9";"samski/a";55
"5923";2019;"Z";"50-54";"brez";"9";"vdovec/vdova";4
"5924";2019;"Z";"50-54";"brez";"9";"razvezan/a";21
"5925";2019;"Z";"50-54";"OS";"39";"porocen/a";74
"5926";2019;"Z";"50-54";"OS";"39";"samski/a";55
"5927";2019;"Z";"50-54";"OS";"39";"vdovec/vdova";4
"5928";2019;"Z";"50-54";"OS";"39";"razvezan/a";21
"5929";2019;"Z";"50-54";"SS";"78";"porocen/a";74
"5930";2019;"Z";"50-54";"SS";"78";"samski/a";55
"5931";2019;"Z";"50-54";"SS";"78";"vdovec/vdova";4
"5932";2019;"Z";"50-54";"SS";"78";"razvezan/a";21
"5933";2019;"Z";"50-54";"VS";"28";"porocen/a";74
"5934";2019;"Z";"50-54";"VS";"28";"samski/a";55
"5935";2019;"Z";"50-54";"VS";"28";"vdovec/vdova";4
"5936";2019;"Z";"50-54";"VS";"28";"razvezan/a";21
"5937";2019;"Z";"50-54";"neznano";"0";"porocen/a";74
"5938";2019;"Z";"50-54";"neznano";"0";"samski/a";55
"5939";2019;"Z";"50-54";"neznano";"0";"vdovec/vdova";4
"5940";2019;"Z";"50-54";"neznano";"0";"razvezan/a";21
"5941";2019;"Z";"55-59";"brez";"9";"porocen/a";120
"5942";2019;"Z";"55-59";"brez";"9";"samski/a";46
"5943";2019;"Z";"55-59";"brez";"9";"vdovec/vdova";22
"5944";2019;"Z";"55-59";"brez";"9";"razvezan/a";35
"5945";2019;"Z";"55-59";"OS";"60";"porocen/a";120
"5946";2019;"Z";"55-59";"OS";"60";"samski/a";46
"5947";2019;"Z";"55-59";"OS";"60";"vdovec/vdova";22
"5948";2019;"Z";"55-59";"OS";"60";"razvezan/a";35
"5949";2019;"Z";"55-59";"SS";"112";"porocen/a";120
"5950";2019;"Z";"55-59";"SS";"112";"samski/a";46
"5951";2019;"Z";"55-59";"SS";"112";"vdovec/vdova";22
"5952";2019;"Z";"55-59";"SS";"112";"razvezan/a";35
"5953";2019;"Z";"55-59";"VS";"42";"porocen/a";120
"5954";2019;"Z";"55-59";"VS";"42";"samski/a";46
"5955";2019;"Z";"55-59";"VS";"42";"vdovec/vdova";22
"5956";2019;"Z";"55-59";"VS";"42";"razvezan/a";35
"5957";2019;"Z";"55-59";"neznano";"0";"porocen/a";120
"5958";2019;"Z";"55-59";"neznano";"0";"samski/a";46
"5959";2019;"Z";"55-59";"neznano";"0";"vdovec/vdova";22
"5960";2019;"Z";"55-59";"neznano";"0";"razvezan/a";35
"5961";2019;"Z";"60-64";"brez";"26";"samski/a";74
"5962";2019;"Z";"60-64";"brez";"26";"porocen/a";215
"5963";2019;"Z";"60-64";"brez";"26";"vdovec/vdova";61
"5964";2019;"Z";"60-64";"brez";"26";"razvezan/a";82
"5965";2019;"Z";"60-64";"OS";"168";"samski/a";74
"5966";2019;"Z";"60-64";"OS";"168";"porocen/a";215
"5967";2019;"Z";"60-64";"OS";"168";"vdovec/vdova";61
"5968";2019;"Z";"60-64";"OS";"168";"razvezan/a";82
"5969";2019;"Z";"60-64";"SS";"184";"samski/a";74
"5970";2019;"Z";"60-64";"SS";"184";"porocen/a";215
"5971";2019;"Z";"60-64";"SS";"184";"vdovec/vdova";61
"5972";2019;"Z";"60-64";"SS";"184";"razvezan/a";82
"5973";2019;"Z";"60-64";"VS";"54";"samski/a";74
"5974";2019;"Z";"60-64";"VS";"54";"porocen/a";215
"5975";2019;"Z";"60-64";"VS";"54";"vdovec/vdova";61
"5976";2019;"Z";"60-64";"VS";"54";"razvezan/a";82
"5977";2019;"Z";"60-64";"neznano";"0";"samski/a";74
"5978";2019;"Z";"60-64";"neznano";"0";"porocen/a";215
"5979";2019;"Z";"60-64";"neznano";"0";"vdovec/vdova";61
"5980";2019;"Z";"60-64";"neznano";"0";"razvezan/a";82
"5981";2019;"Z";"65-69";"brez";"36";"porocen/a";287
"5982";2019;"Z";"65-69";"brez";"36";"vdovec/vdova";116
"5983";2019;"Z";"65-69";"brez";"36";"samski/a";75
"5984";2019;"Z";"65-69";"brez";"36";"razvezan/a";112
"5985";2019;"Z";"65-69";"OS";"249";"porocen/a";287
"5986";2019;"Z";"65-69";"OS";"249";"vdovec/vdova";116
"5987";2019;"Z";"65-69";"OS";"249";"samski/a";75
"5988";2019;"Z";"65-69";"OS";"249";"razvezan/a";112
"5989";2019;"Z";"65-69";"SS";"232";"porocen/a";287
"5990";2019;"Z";"65-69";"SS";"232";"vdovec/vdova";116
"5991";2019;"Z";"65-69";"SS";"232";"samski/a";75
"5992";2019;"Z";"65-69";"SS";"232";"razvezan/a";112
"5993";2019;"Z";"65-69";"VS";"73";"porocen/a";287
"5994";2019;"Z";"65-69";"VS";"73";"vdovec/vdova";116
"5995";2019;"Z";"65-69";"VS";"73";"samski/a";75
"5996";2019;"Z";"65-69";"VS";"73";"razvezan/a";112
"5997";2019;"Z";"65-69";"neznano";"0";"porocen/a";287
"5998";2019;"Z";"65-69";"neznano";"0";"vdovec/vdova";116
"5999";2019;"Z";"65-69";"neznano";"0";"samski/a";75
"6000";2019;"Z";"65-69";"neznano";"0";"razvezan/a";112
"6001";2019;"Z";"70-74";"brez";"62";"vdovec/vdova";237
"6002";2019;"Z";"70-74";"brez";"62";"samski/a";76
"6003";2019;"Z";"70-74";"brez";"62";"porocen/a";305
"6004";2019;"Z";"70-74";"brez";"62";"razvezan/a";69
"6005";2019;"Z";"70-74";"OS";"296";"vdovec/vdova";237
"6006";2019;"Z";"70-74";"OS";"296";"samski/a";76
"6007";2019;"Z";"70-74";"OS";"296";"porocen/a";305
"6008";2019;"Z";"70-74";"OS";"296";"razvezan/a";69
"6009";2019;"Z";"70-74";"SS";"263";"vdovec/vdova";237
"6010";2019;"Z";"70-74";"SS";"263";"samski/a";76
"6011";2019;"Z";"70-74";"SS";"263";"porocen/a";305
"6012";2019;"Z";"70-74";"SS";"263";"razvezan/a";69
"6013";2019;"Z";"70-74";"VS";"66";"vdovec/vdova";237
"6014";2019;"Z";"70-74";"VS";"66";"samski/a";76
"6015";2019;"Z";"70-74";"VS";"66";"porocen/a";305
"6016";2019;"Z";"70-74";"VS";"66";"razvezan/a";69
"6017";2019;"Z";"70-74";"neznano";"0";"vdovec/vdova";237
"6018";2019;"Z";"70-74";"neznano";"0";"samski/a";76
"6019";2019;"Z";"70-74";"neznano";"0";"porocen/a";305
"6020";2019;"Z";"70-74";"neznano";"0";"razvezan/a";69
"6021";2019;"Z";"75-79";"brez";"126";"porocen/a";349
"6022";2019;"Z";"75-79";"brez";"126";"vdovec/vdova";522
"6023";2019;"Z";"75-79";"brez";"126";"samski/a";82
"6024";2019;"Z";"75-79";"brez";"126";"razvezan/a";138
"6025";2019;"Z";"75-79";"OS";"551";"porocen/a";349
"6026";2019;"Z";"75-79";"OS";"551";"vdovec/vdova";522
"6027";2019;"Z";"75-79";"OS";"551";"samski/a";82
"6028";2019;"Z";"75-79";"OS";"551";"razvezan/a";138
"6029";2019;"Z";"75-79";"SS";"349";"porocen/a";349
"6030";2019;"Z";"75-79";"SS";"349";"vdovec/vdova";522
"6031";2019;"Z";"75-79";"SS";"349";"samski/a";82
"6032";2019;"Z";"75-79";"SS";"349";"razvezan/a";138
"6033";2019;"Z";"75-79";"VS";"65";"porocen/a";349
"6034";2019;"Z";"75-79";"VS";"65";"vdovec/vdova";522
"6035";2019;"Z";"75-79";"VS";"65";"samski/a";82
"6036";2019;"Z";"75-79";"VS";"65";"razvezan/a";138
"6037";2019;"Z";"75-79";"neznano";"0";"porocen/a";349
"6038";2019;"Z";"75-79";"neznano";"0";"vdovec/vdova";522
"6039";2019;"Z";"75-79";"neznano";"0";"samski/a";82
"6040";2019;"Z";"75-79";"neznano";"0";"razvezan/a";138
"6041";2019;"Z";"80-84";"brez";"361";"vdovec/vdova";1081
"6042";2019;"Z";"80-84";"brez";"361";"razvezan/a";121
"6043";2019;"Z";"80-84";"brez";"361";"samski/a";128
"6044";2019;"Z";"80-84";"brez";"361";"porocen/a";356
"6045";2019;"Z";"80-84";"OS";"784";"vdovec/vdova";1081
"6046";2019;"Z";"80-84";"OS";"784";"razvezan/a";121
"6047";2019;"Z";"80-84";"OS";"784";"samski/a";128
"6048";2019;"Z";"80-84";"OS";"784";"porocen/a";356
"6049";2019;"Z";"80-84";"SS";"455";"vdovec/vdova";1081
"6050";2019;"Z";"80-84";"SS";"455";"razvezan/a";121
"6051";2019;"Z";"80-84";"SS";"455";"samski/a";128
"6052";2019;"Z";"80-84";"SS";"455";"porocen/a";356
"6053";2019;"Z";"80-84";"VS";"86";"vdovec/vdova";1081
"6054";2019;"Z";"80-84";"VS";"86";"razvezan/a";121
"6055";2019;"Z";"80-84";"VS";"86";"samski/a";128
"6056";2019;"Z";"80-84";"VS";"86";"porocen/a";356
"6057";2019;"Z";"80-84";"neznano";"0";"vdovec/vdova";1081
"6058";2019;"Z";"80-84";"neznano";"0";"razvezan/a";121
"6059";2019;"Z";"80-84";"neznano";"0";"samski/a";128
"6060";2019;"Z";"80-84";"neznano";"0";"porocen/a";356
"6061";2019;"Z";"85+";"brez";"1166";"razvezan/a";378
"6062";2019;"Z";"85+";"brez";"1166";"samski/a";452
"6063";2019;"Z";"85+";"brez";"1166";"porocen/a";345
"6064";2019;"Z";"85+";"brez";"1166";"vdovec/vdova";4224
"6065";2019;"Z";"85+";"OS";"2470";"razvezan/a";378
"6066";2019;"Z";"85+";"OS";"2470";"samski/a";452
"6067";2019;"Z";"85+";"OS";"2470";"porocen/a";345
"6068";2019;"Z";"85+";"OS";"2470";"vdovec/vdova";4224
"6069";2019;"Z";"85+";"SS";"1547";"razvezan/a";378
"6070";2019;"Z";"85+";"SS";"1547";"samski/a";452
"6071";2019;"Z";"85+";"SS";"1547";"porocen/a";345
"6072";2019;"Z";"85+";"SS";"1547";"vdovec/vdova";4224
"6073";2019;"Z";"85+";"VS";"216";"razvezan/a";378
"6074";2019;"Z";"85+";"VS";"216";"samski/a";452
"6075";2019;"Z";"85+";"VS";"216";"porocen/a";345
"6076";2019;"Z";"85+";"VS";"216";"vdovec/vdova";4224
"6077";2019;"Z";"85+";"neznano";"0";"razvezan/a";378
"6078";2019;"Z";"85+";"neznano";"0";"samski/a";452
"6079";2019;"Z";"85+";"neznano";"0";"porocen/a";345
"6080";2019;"Z";"85+";"neznano";"0";"vdovec/vdova";4224
"6081";2020;"M";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"6082";2020;"M";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6083";2020;"M";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"6084";2020;"M";"0-15";"ni.podatka";"ni.podatka";"samski/a";34
"6085";2020;"M";"15-19";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6086";2020;"M";"15-19";"ni.podatka";"ni.podatka";"razvezan/a";0
"6087";2020;"M";"15-19";"ni.podatka";"ni.podatka";"porocen/a";0
"6088";2020;"M";"15-19";"ni.podatka";"ni.podatka";"samski/a";13
"6089";2020;"M";"20-24";"ni.podatka";"ni.podatka";"samski/a";28
"6090";2020;"M";"20-24";"ni.podatka";"ni.podatka";"porocen/a";0
"6091";2020;"M";"20-24";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6092";2020;"M";"20-24";"ni.podatka";"ni.podatka";"razvezan/a";0
"6093";2020;"M";"25-29";"ni.podatka";"ni.podatka";"samski/a";31
"6094";2020;"M";"25-29";"ni.podatka";"ni.podatka";"porocen/a";2
"6095";2020;"M";"25-29";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6096";2020;"M";"25-29";"ni.podatka";"ni.podatka";"razvezan/a";0
"6097";2020;"M";"30-34";"ni.podatka";"ni.podatka";"samski/a";42
"6098";2020;"M";"30-34";"ni.podatka";"ni.podatka";"porocen/a";8
"6099";2020;"M";"30-34";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6100";2020;"M";"30-34";"ni.podatka";"ni.podatka";"razvezan/a";0
"6101";2020;"M";"35-39";"ni.podatka";"ni.podatka";"porocen/a";20
"6102";2020;"M";"35-39";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6103";2020;"M";"35-39";"ni.podatka";"ni.podatka";"razvezan/a";1
"6104";2020;"M";"35-39";"ni.podatka";"ni.podatka";"samski/a";51
"6105";2020;"M";"40-44";"ni.podatka";"ni.podatka";"samski/a";82
"6106";2020;"M";"40-44";"ni.podatka";"ni.podatka";"porocen/a";39
"6107";2020;"M";"40-44";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6108";2020;"M";"40-44";"ni.podatka";"ni.podatka";"razvezan/a";10
"6109";2020;"M";"45-49";"ni.podatka";"ni.podatka";"samski/a";113
"6110";2020;"M";"45-49";"ni.podatka";"ni.podatka";"porocen/a";61
"6111";2020;"M";"45-49";"ni.podatka";"ni.podatka";"vdovec/vdova";1
"6112";2020;"M";"45-49";"ni.podatka";"ni.podatka";"razvezan/a";15
"6113";2020;"M";"50-54";"ni.podatka";"ni.podatka";"samski/a";181
"6114";2020;"M";"50-54";"ni.podatka";"ni.podatka";"porocen/a";137
"6115";2020;"M";"50-54";"ni.podatka";"ni.podatka";"vdovec/vdova";3
"6116";2020;"M";"50-54";"ni.podatka";"ni.podatka";"razvezan/a";45
"6117";2020;"M";"55-59";"ni.podatka";"ni.podatka";"samski/a";197
"6118";2020;"M";"55-59";"ni.podatka";"ni.podatka";"porocen/a";229
"6119";2020;"M";"55-59";"ni.podatka";"ni.podatka";"vdovec/vdova";9
"6120";2020;"M";"55-59";"ni.podatka";"ni.podatka";"razvezan/a";97
"6121";2020;"M";"60-64";"ni.podatka";"ni.podatka";"porocen/a";374
"6122";2020;"M";"60-64";"ni.podatka";"ni.podatka";"vdovec/vdova";34
"6123";2020;"M";"60-64";"ni.podatka";"ni.podatka";"razvezan/a";158
"6124";2020;"M";"60-64";"ni.podatka";"ni.podatka";"samski/a";265
"6125";2020;"M";"65-69";"ni.podatka";"ni.podatka";"samski/a";264
"6126";2020;"M";"65-69";"ni.podatka";"ni.podatka";"razvezan/a";227
"6127";2020;"M";"65-69";"ni.podatka";"ni.podatka";"porocen/a";778
"6128";2020;"M";"65-69";"ni.podatka";"ni.podatka";"vdovec/vdova";74
"6129";2020;"M";"70-74";"ni.podatka";"ni.podatka";"samski/a";211
"6130";2020;"M";"70-74";"ni.podatka";"ni.podatka";"porocen/a";845
"6131";2020;"M";"70-74";"ni.podatka";"ni.podatka";"vdovec/vdova";149
"6132";2020;"M";"70-74";"ni.podatka";"ni.podatka";"razvezan/a";175
"6133";2020;"M";"75-79";"ni.podatka";"ni.podatka";"samski/a";160
"6134";2020;"M";"75-79";"ni.podatka";"ni.podatka";"porocen/a";1101
"6135";2020;"M";"75-79";"ni.podatka";"ni.podatka";"vdovec/vdova";261
"6136";2020;"M";"75-79";"ni.podatka";"ni.podatka";"razvezan/a";133
"6137";2020;"M";"80-84";"ni.podatka";"ni.podatka";"samski/a";133
"6138";2020;"M";"80-84";"ni.podatka";"ni.podatka";"vdovec/vdova";460
"6139";2020;"M";"80-84";"ni.podatka";"ni.podatka";"razvezan/a";123
"6140";2020;"M";"80-84";"ni.podatka";"ni.podatka";"porocen/a";1290
"6141";2020;"M";"85+";"ni.podatka";"ni.podatka";"samski/a";125
"6142";2020;"M";"85+";"ni.podatka";"ni.podatka";"porocen/a";1477
"6143";2020;"M";"85+";"ni.podatka";"ni.podatka";"vdovec/vdova";1351
"6144";2020;"M";"85+";"ni.podatka";"ni.podatka";"razvezan/a";116
"6145";2020;"Z";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"6146";2020;"Z";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6147";2020;"Z";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"6148";2020;"Z";"0-15";"ni.podatka";"ni.podatka";"samski/a";26
"6149";2020;"Z";"15-19";"ni.podatka";"ni.podatka";"samski/a";3
"6150";2020;"Z";"15-19";"ni.podatka";"ni.podatka";"porocen/a";0
"6151";2020;"Z";"15-19";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6152";2020;"Z";"15-19";"ni.podatka";"ni.podatka";"razvezan/a";0
"6153";2020;"Z";"20-24";"ni.podatka";"ni.podatka";"samski/a";4
"6154";2020;"Z";"20-24";"ni.podatka";"ni.podatka";"porocen/a";0
"6155";2020;"Z";"20-24";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6156";2020;"Z";"20-24";"ni.podatka";"ni.podatka";"razvezan/a";1
"6157";2020;"Z";"25-29";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6158";2020;"Z";"25-29";"ni.podatka";"ni.podatka";"razvezan/a";0
"6159";2020;"Z";"25-29";"ni.podatka";"ni.podatka";"samski/a";11
"6160";2020;"Z";"25-29";"ni.podatka";"ni.podatka";"porocen/a";3
"6161";2020;"Z";"30-34";"ni.podatka";"ni.podatka";"samski/a";9
"6162";2020;"Z";"30-34";"ni.podatka";"ni.podatka";"porocen/a";4
"6163";2020;"Z";"30-34";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"6164";2020;"Z";"30-34";"ni.podatka";"ni.podatka";"razvezan/a";0
"6165";2020;"Z";"35-39";"ni.podatka";"ni.podatka";"porocen/a";9
"6166";2020;"Z";"35-39";"ni.podatka";"ni.podatka";"vdovec/vdova";1
"6167";2020;"Z";"35-39";"ni.podatka";"ni.podatka";"razvezan/a";3
"6168";2020;"Z";"35-39";"ni.podatka";"ni.podatka";"samski/a";17
"6169";2020;"Z";"40-44";"ni.podatka";"ni.podatka";"vdovec/vdova";1
